"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2018-11-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"Asia oriental y el Pacífico (excluido altos ingresos)","EAP","Población de 65 años de edad y más, total","SP.POP.65UP.TO","32824213","32946233","33105952","33397407","33566115","33733312","35232836","36782923","38387899","39986145","41526282","43329142","45037987","46702460","48351201","49985991","52086520","54162966","56284296","58446922","60601023","63149091","65705345","68171185","70465406","72661689","74864223","76979782","79040899","81152505","83446002","85798455","88388851","91176535","94068599","96997973","100709280","104216319","107596421","110972143","114398425","117944209","121451523","124875461","128094209","131099761","134294497","137339784","140368260","143545099","147023326","151079821","155289156","159981409","165644154","172539763","180850921","190348534",
"inicial del dividendo demográfico","EAR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","32506217","33557617","34605801","35616750","36559855","37422993","38648964","39803361","40910187","42010332","43127879","44706198","46270771","47809061","49297119","50731901","52494322","54195528","55836556","57415113","58935239","60755692","62483650","64149678","65797081","67463832","69604574","71731354","73849461","75965428","78146279","80963606","83748391","86520468","89301983","92118248","95599961","99046842","102467664","105869828","109269107","112969319","116572274","120072106","123456210","126744518","130585354","134307327","137945531","141546017","145174362","149434893","153671450","158072983","162864466","168195589","174521804","181226811",
"Asia oriental y el Pacífico","EAS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","40368607","40802833","41198227","41728617","42137098","42544335","44312301","46122790","47953123","49901575","51738664","53951293","56057174","58075202","60198004","62300183","64857141","67459969","70132432","72844449","75516472","78620106","81681876","84630530","87430297","90191648","93014166","95799357","98584050","101469421","104568558","107785174","111248625","114932007","118767438","122689415","127403878","131905394","136297573","140673422","145119304","149724661","154290274","158768213","163018966","167066725","171309530","175382388","179504062","183839666","188615453","193938287","199557752","205731433","212886514","221238127","230858674","241588489",
"Europa y Asia central (excluido altos ingresos)","ECA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","16683331","17179839","17685331","18216203","18784664","19398410","20043303","20724676","21431406","22158391","22908903","23772460","24587681","25387645","26228569","27133364","28103064","29138809","30116426","30849753","31260553","31449994","31313664","31022225","30817174","30801585","31098321","31503303","32051835","32788731","33681142","34811014","36133076","37476367","38562132","39300354","39987458","40277279","40391672","40605369","41069258","41955704","43034380","44148207","44896298","45078376","45205511","44925473","44474160","44163069","44066149","44316462","44651826","45081373","45619604","46350738","47468904","48775821",
"Europa y Asia central","ECS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","55929573","57325522","58770100","60266865","61820959","63449778","65285883","67133824","68993490","70876118","72714529","74793652","76813152","78742295","80646728","82553820","84736513","86947840","88965685","90420070","91143203","91426944","90899350","90012582","89403098","89409087","90368759","91788888","93580213","95577803","97612102","99940449","102400011","104777562","106771132","108380603","110121138","111415861","112466023","113661898","115094796","117170630","119506200","121896000","123864205","125164057","126488864","127324068","127966864","128792531","130010570","131494682","133606470","136068570","138680365","141404562","144463860","147559353",
"Ecuador","ECU","Población de 65 años de edad y más, total","SP.POP.65UP.TO","213508","218751","223337","227540","231748","236124","241003","245885","250744","255472","260050","265386","270505","275605","280983","286820","295071","303679","312396","320813","328751","338033","346806","355370","364117","373283","384437","395866","407730","420170","433319","449098","465536","482660","500388","518692","540284","562148","584414","607235","630778","654987","679611","705161","732246","761305","788517","817599","848214","879638","911550","941058","971040","1003173","1039800","1082352","1129037","1181064",
"Egipto, República Árabe de","EGY","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1045734","1086020","1129260","1174626","1220213","1265242","1311292","1355820","1399311","1443029","1487745","1533666","1580170","1627160","1673850","1719936","1770323","1818800","1866355","1914319","1963422","2017426","2072605","2129454","2188178","2249175","2314320","2379369","2445283","2514245","2587624","2671408","2759525","2849507","2937375","3021509","3117013","3203189","3282441","3357598","3429714","3505568","3577113","3642637","3698490","3744131","3792341","3831308","3872250","3930314","4014225","4149186","4298216","4453428","4605065","4748197","4889885","5032773",
"Zona del Euro","EMU","Población de 65 años de edad y más, total","SP.POP.65UP.TO","27004726","27623400","28255008","28905566","29570936","30266605","31074347","31857127","32635486","33423786","34159088","34959654","35751670","36490329","37182764","37834591","38653626","39455552","40170540","40658717","40855548","40902085","40592741","40131828","39809963","39810185","40261957","40995807","41926979","42914552","43838967","44790052","45713360","46559257","47324517","48070110","48952762","49773332","50560030","51390674","52301282","53269610","54327422","55417461","56453195","57379408","58328195","59198813","60017985","60816140","61716284","62422421","63565422","64900351","66262290","67575955","68813638","69960901",
"Eritrea","ERI","Población de 65 años de edad y más, total","SP.POP.65UP.TO","38608","39325","40081","40819","41473","42018","43080","44054","44966","45853","46742","48064","49386","50696","51992","53288","55104","56887","58646","60416","62203","64486","66698","68892","71116","73406","76434","79465","82302","84689","86479","89180","91161","92708","94221","96030","98852","102055","105651","109577","113741","118278","122935","127564","131951","135937","141076","145572","149534","153167","156628","161420","","","","","","",
"España","ESP","Población de 65 años de edad y más, total","SP.POP.65UP.TO","2494868","2548505","2601672","2655295","2716299","2786549","2871308","2967090","3068514","3159812","3252574","3345084","3427229","3505829","3584621","3665947","3767358","3871674","3974273","4069282","4154732","4239453","4314498","4386120","4465203","4558354","4675699","4800603","4932607","5069944","5210885","5351875","5508325","5671125","5838191","6010987","6168275","6334113","6498598","6647415","6776002","6846359","6942528","7055222","7167835","7293727","7441198","7613389","7780060","7905517","8012748","8177129","8333326","8468238","8608808","8767635","8909612","9051923",
"Estonia","EST","Población de 65 años de edad y más, total","SP.POP.65UP.TO","127771","130427","133327","136345","139605","142995","146563","149791","153254","156811","160297","164621","168259","171284","174086","176830","179446","182243","184578","185460","184851","184414","182366","179454","176864","175362","175918","177248","178992","180973","182992","187761","190602","192089","193864","195399","197670","199489","200970","204979","209796","213968","218218","222165","225210","226994","228888","230029","230928","231963","233329","235446","237904","240702","243781","247583","251984","255889",
"Etiopía","ETH","Población de 65 años de edad y más, total","SP.POP.65UP.TO","584862","596636","606855","616796","628213","642009","665597","690950","717156","742998","767822","799947","830946","859813","885422","907252","949404","989923","1031414","1075473","1122236","1141166","1159907","1179634","1201486","1225388","1280908","1339628","1399287","1457452","1513388","1565851","1614731","1662024","1711722","1767124","1826090","1887895","1949453","2006807","2058444","2123043","2185158","2246661","2310160","2377603","2473249","2571750","2674029","2781236","2894108","3007525","3123749","3241741","3359449","3475979","3589344","3700843",
"Unión Europea","EUU","Población de 65 años de edad y más, total","SP.POP.65UP.TO","40156469","41096049","42075231","43086830","44120388","45181560","46415849","47623913","48809717","49999699","51136827","52396930","53651889","54837269","55961553","57031339","58325257","59572367","60664351","61406706","61714072","61781199","61329657","60665272","60208875","60210770","60908079","61977174","63289543","64614052","65808949","67063286","68262576","69387318","70388899","71344249","72492839","73574700","74574269","75616346","76645881","77854854","79113709","80435324","81682758","82794685","83992539","85047179","86053717","87132645","88411411","89629856","91402055","93440531","95526164","97534828","99500824","101313683",
"Frágiles y situaciones de conflicto afectados","FCS","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3758950","3868551","3966307","4055187","4139882","4222600","4359881","4494671","4625547","4749990","4867304","5030426","5186857","5337614","5483953","5626957","5815465","5997857","6173344","6341458","6502168","6705013","6894145","7069966","7232564","7382981","7595352","7796487","7991892","8187982","8430567","8713045","9004027","9299558","9594023","9884220","10171999","10439796","10691348","10932653","11167756","11456146","11737050","12012324","12283557","12552794","12912963","13268611","13620155","13966004","14308757","14720706","15122185","15531209","15973015","16463919","17065817","17704759",
"Finlandia","FIN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","324606","332540","341062","350283","359190","367394","378696","390666","402542","413007","422921","437513","454491","471337","487345","501949","519730","535958","550663","563385","574471","583222","591152","598519","605917","613868","624259","635062","646327","658037","669948","683936","697248","709210","719925","729453","739758","749443","758644","767443","776117","788951","801733","814391","827379","840795","853091","865074","879077","898190","924082","955796","993889","1035265","1075144","1110398","1142218","1169966",
"Fiji","FJI","Población de 65 años de edad y más, total","SP.POP.65UP.TO","8410","8637","8956","9312","9643","9922","10274","10601","10922","11264","11663","12153","12649","13147","13658","14195","14716","15163","15541","15881","16211","17015","17867","18652","19260","19612","20260","20690","20964","21168","21369","21797","22233","22672","23084","23440","24343","25271","26187","27052","27865","28957","30002","31096","32343","33809","35204","36722","38326","39949","41550","43651","45765","47873","49954","52023","54228","56362",
"Francia","FRA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","5424542","5530807","5649659","5777281","5905669","6030895","6176651","6314243","6442991","6563121","6675885","6818859","6945215","7059282","7168379","7274593","7409340","7549802","7669591","7726392","7700914","7645896","7502783","7330870","7216531","7207280","7305697","7502018","7755075","8000695","8202336","8380934","8558020","8705893","8845869","8993860","9152093","9305037","9451868","9599978","9750077","9902314","10045936","10176686","10293836","10396622","10495834","10564479","10632524","10745930","10935764","11184094","11503600","11878466","12258938","12611748","12934821","13234565",
"Islas Feroe","FRO","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia (Estados Federados de)","FSM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1579","1630","1672","1707","1743","1785","1841","1903","1959","2014","2041","2152","2260","2371","2501","2661","2654","2651","2653","2645","2624","2726","2822","2908","2990","3068","3152","3228","3305","3375","3442","3560","3649","3703","3740","3796","3889","3977","4036","4049","3998","4082","4152","4198","4233","4251","4197","4122","4059","4006","3983","4038","4118","4228","4369","4545","4796","5077",
"Gabón","GAB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","34599","34972","35256","35457","35593","35672","36273","36832","37320","37703","37971","38763","39458","40071","40602","41068","41888","42627","43337","44045","44788","45912","47047","48193","49303","50375","51723","53030","54321","55642","57007","58577","60146","61699","63219","64695","66299","67814","69257","70617","71904","73059","74110","75099","76060","77024","78011","78945","79866","80808","81782","82965","84156","85291","86293","87141","88703","90125",
"Reino Unido","GBR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","6162759","6260232","6359974","6452541","6539608","6630389","6758619","6890256","7018578","7138811","7254590","7417957","7564805","7692319","7803943","7905038","8041288","8165464","8276337","8367211","8427923","8491987","8510321","8513011","8530706","8573509","8663318","8767223","8873482","8964332","9030288","9113787","9166256","9194759","9212758","9226131","9258629","9282680","9305381","9330560","9359172","9417185","9476469","9538716","9609581","9691426","9811308","9928755","10056396","10213246","10417986","10663972","10944818","11244033","11537892","11802337","12037056","12225489",
"Georgia","GEO","Población de 65 años de edad y más, total","SP.POP.65UP.TO","315019","312796","309537","305991","302955","300879","303721","307061","310853","314878","318892","328842","337696","345618","353873","362543","373513","385308","396474","406092","413093","416183","416453","415186","413975","414276","418023","422155","428904","436267","447055","469557","496185","523914","538859","538676","540111","539063","539554","542230","548267","562345","579313","592379","600465","601205","599974","592882","582394","571403","561893","553810","547539","543093","539918","543272","547863","552505",
"Ghana","GHA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","159077","165210","171373","177344","182816","187705","194105","199492","204188","208661","213178","220813","228666","236365","243402","249543","257285","263679","269345","275044","281199","291466","302859","314986","327308","339553","353153","366160","378846","391539","404496","423301","442307","461359","480181","498618","513871","527928","541294","554616","568353","597781","628615","660438","692478","724069","754698","782752","808817","834375","860446","874398","889975","906041","920925","934065","955753","975878",
"Gibraltar","GIB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","123175","124119","124315","123918","123168","122175","124696","126922","128675","129697","129894","132926","134850","135778","135885","135286","138250","140593","142392","143731","144646","149174","154014","159012","163956","168722","175503","182408","189938","198676","208913","220680","234430","249177","263706","277353","285987","291769","295505","298212","300555","304373","307252","309317","310621","311222","317525","323632","329209","333741","337041","343683","349186","354532","361025","369391","383267","398669",
"Gambia","GMB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","7905","8226","8503","8771","9022","9253","9706","10110","10475","10827","11216","11864","12576","13311","14005","14629","15442","16167","16857","17552","18279","18859","19469","20112","20782","21476","22255","23060","23838","24531","25119","26039","26880","27689","28537","29447","30199","30982","31773","32561","33346","33871","34366","34910","35585","36447","37585","38903","40253","41453","42400","43222","43815","44341","45047","46066","47478","49138",
"Guinea-Bissau","GNB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","18057","18528","18949","19301","19553","19697","20176","20577","20974","21435","22001","23013","24084","25140","26090","26889","27725","28191","28317","28140","27667","28316","28937","29515","29983","30322","30879","31335","31697","31979","32195","32822","33360","33794","34106","34277","34842","35298","35646","35915","36125","36588","36985","37366","37798","38309","39343","40442","41564","42640","43645","45008","46289","47608","49127","50936","53302","55874",
"Guinea Ecuatorial","GNQ","Población de 65 años de edad y más, total","SP.POP.65UP.TO","12673","12828","12919","12965","12998","13026","13281","13527","13692","13705","13531","13453","13124","12608","11959","11226","11031","10821","10670","10634","10731","11228","11997","12934","13917","14870","15515","16064","16554","17032","17526","18040","18513","18980","19476","20025","20549","21108","21689","22272","22857","23455","24049","24668","25332","26046","26794","27593","28425","29248","30053","30825","31539","32259","33060","33986","35013","36074",
"Grecia","GRC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","587257","601900","616974","631972","647347","663531","705077","749353","795322","843361","895344","924012","955997","986358","1014298","1045795","1084334","1118283","1150180","1179462","1203511","1220292","1233042","1245313","1256824","1267354","1277631","1290637","1309495","1337876","1381186","1417406","1450124","1483389","1518726","1556853","1598057","1641795","1687474","1729610","1770442","1818900","1862674","1900415","1932301","1958133","1981659","1995479","2005910","2020372","2040782","2062737","2085807","2110590","2136233","2158532","2175739","2194721",
"Granada","GRD","Población de 65 años de edad y más, total","SP.POP.65UP.TO","4390","4474","4563","4630","4668","4683","4739","4796","4848","4903","4947","5168","5343","5490","5615","5734","5818","5904","6013","6144","6312","6336","6377","6401","6356","6222","6393","6561","6782","7117","7597","7629","7738","7881","7977","7979","8053","8032","7959","7900","7892","7867","7874","7905","7913","7881","7864","7810","7737","7658","7585","7575","7571","7577","7602","7645","7750","7876",
"Groenlandia","GRL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","110778","115388","119868","124293","128827","133532","139191","144976","150664","155954","160727","166139","171072","175704","180305","185082","191373","197748","204066","210233","216270","223623","230939","238381","246223","254687","265124","276055","287427","299176","311290","326064","340717","355170","369444","383554","399818","416295","432719","448715","464165","480947","497257","513251","529265","545530","560952","577176","593947","610818","627717","646465","664785","684039","706258","732549","761292","793913",
"Guam","GUM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","1090","1117","1149","1186","1235","1279","1319","1358","1401","1447","1484","1599","1726","1862","2018","2180","2311","2454","2619","2804","3004","3159","3321","3513","3735","3984","4192","4399","4625","4885","5181","5495","5815","6144","6463","6770","7099","7404","7701","8002","8315","8727","9132","9521","9861","10155","10444","10688","10925","11220","11585","12053","12584","13170","13779","14405","15027","15685",
"Guyana","GUY","Población de 65 años de edad y más, total","SP.POP.65UP.TO","19476","20082","20720","21393","22050","22581","22971","23330","23774","24287","24712","25124","25482","25941","26519","27036","27418","27761","28244","28835","29308","29447","29678","30294","31092","31544","30526","29388","28718","28750","29254","29587","29752","29770","29673","29492","29907","30188","30346","30388","30361","30639","30957","31242","31358","31236","31845","32272","32648","33174","34015","34620","35490","36536","37625","38681","39983","41268",
"Ingreso alto","HIC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","66910687","68647293","70315857","72002201","73721073","75467726","77510035","79529763","81497260","83592015","85599969","87952892","90215114","92341704","94531659","96682750","99114595","101605870","104025927","106158383","107824842","109218286","110034007","110601070","111385493","112689539","114742629","117189582","119915160","122718398","125466030","128333233","131078177","133704905","136172850","138608407","141169733","143646361","146025142","148427422","150844626","153608787","156396915","159205683","162031489","164861191","167926773","170981488","174212463","177706280","181700547","185724151","190629556","195996541","201532934","207020628","212441925","217631411",
"Hong Kong, Región Administrativa Especial","HKG","Población de 65 años de edad y más, total","SP.POP.65UP.TO","84352","89049","95385","101464","106787","112583","119449","128940","138615","148482","161054","175299","189991","207246","226591","244826","254443","265964","279750","305366","324018","343315","359752","375466","388884","403210","423099","443015","462995","484514","503139","520024","537364","560600","588674","616917","658070","677006","695842","715034","733365","758498","781459","798198","819723","834654","850876","864289","874524","886285","911253","938278","978236","1017724","1062595","1109573","1156680","1205056",
"Honduras","HND","Población de 65 años de edad y más, total","SP.POP.65UP.TO","65961","68030","70138","72193","74105","75804","78280","80594","82808","84980","87153","89946","92763","95631","98583","101642","105507","109481","113396","117028","120272","123680","126797","129890","133346","137402","142614","148385","154527","160763","166943","173477","179888","186357","193159","200438","208133","216269","224719","233308","241932","250367","258807","267287","275847","284560","293161","301992","311188","320935","331419","342206","353586","365971","379864","395573","412552","431006",
"Países pobres muy endeudados (PPME)","HPC","Población de 65 años de edad y más, total","SP.POP.65UP.TO","4644807","4765747","4877071","4980980","5080675","5177866","5344997","5508425","5667190","5819435","5964629","6171860","6370278","6560352","6742465","6916922","7163745","7404013","7638318","7865564","8084750","8324110","8548506","8763002","8972948","9180948","9489615","9799394","10110210","10421117","10731665","11091320","11448143","11802252","12154889","12508039","12897884","13274833","13641118","13994884","14334929","14762095","15177044","15586789","15999531","16420709","16976361","17533620","18092544","18653433","19219684","19835141","20453794","21081552","21724054","22386906","23143831","23910433",
"Croacia","HRV","Población de 65 años de edad y más, total","SP.POP.65UP.TO","286931","296033","306165","317067","328212","339391","353828","367978","382107","396592","411912","429767","447368","464327","479890","493634","506078","515929","526223","531591","532442","529049","521477","511655","503864","500881","506226","515287","527302","539920","553319","540752","554602","595240","616366","638968","634436","663524","669683","693441","688936","709243","728067","745636","758575","766133","773103","773633","771919","771829","775765","758183","766017","776714","787096","793774","805933","813760",
"Haití","HTI","Población de 65 años de edad y más, total","SP.POP.65UP.TO","124588","128380","132149","135941","139896","144053","149840","155726","161558","167118","172299","178915","185045","190751","196091","201085","208150","214681","220756","226442","231752","238476","244753","250511","255737","260476","266176","271695","276867","281464","285450","291790","297213","302093","306922","311964","319379","326713","334023","341293","348546","357840","366869","375659","384240","392643","404509","416185","427284","437205","445709","456143","465305","474188","484153","496016","510893","527082",
"Hungría","HUN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","897475","926934","956529","986512","1017340","1047390","1080774","1111702","1140624","1169182","1197396","1224186","1250263","1276626","1305566","1337727","1377448","1416516","1447907","1462328","1456711","1434155","1394763","1348713","1310923","1290417","1309353","1338082","1371044","1387321","1395981","1420430","1439542","1453552","1464189","1472878","1492553","1510263","1525042","1535310","1541488","1554809","1560929","1563645","1567948","1575391","1583149","1592564","1601279","1607446","1609173","1630924","1645836","1665130","1689677","1722105","1767669","1817061",
"Sólo BIRF","IBD","Población de 65 años de edad y más, total","SP.POP.65UP.TO","74782260","76349700","77981292","79754921","81385777","82975013","86139295","89325892","92559313","95812309","99055327","102998229","106820422","110570576","114302689","118028700","122521895","126997923","131401644","135542393","139301385","143431661","147162626","150601266","153962045","157461190","161655794","165876744","170187069","174729361","179608472","185297849","191411566","197750991","203910066","209762144","216859169","223350611","229495738","235754921","242251540","249741173","257379658","264948147","271884958","277979536","284375393","290136815","295708174","301655005","308251627","316281868","324679547","333883722","344571183","357195744","372381704","389313762",
"BIRF y la AIF","IBT","Población de 65 años de edad y más, total","SP.POP.65UP.TO","86917477","88794566","90715563","92761047","94650924","96490656","100086838","103695108","107334059","110968011","114565406","119029781","123339922","127554055","131737952","135910942","140984256","146026040","150979711","155650493","159919147","164671758","168993475","173000374","176917689","180969314","185925559","190900809","195960828","201253472","206889340","213515159","220560322","227818781","234879210","241619643","249758862","257245664","264351543","271543529","278960712","287563978","296282942","304906626","312878968","319994993","327686949","334703310","341493159","348627733","356405595","365837719","375603676","386174571","398242921","412284004","429163586","447804475",
"total de la AIF","IDA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","12135217","12444866","12734271","13006126","13265147","13515643","13947543","14369216","14774746","15155702","15510079","16031552","16519500","16983479","17435263","17882242","18462361","19028117","19578067","20108100","20617762","21240097","21830849","22399108","22955644","23508124","24269765","25024065","25773759","26524111","27280868","28217310","29148756","30067790","30969144","31857499","32899693","33895053","34855805","35788608","36709172","37822805","38903284","39958479","40994010","42015457","43311556","44566495","45784985","46972728","48153968","49555851","50924129","52290849","53671738","55088260","56781882","58490713",
"mezcla de la AIF","IDB","Población de 65 años de edad y más, total","SP.POP.65UP.TO","4664201","4763951","4860429","4951831","5036622","5115332","5247912","5376057","5498921","5614663","5723150","5889256","6042336","6188422","6334657","6485108","6675872","6868905","7061693","7249460","7431025","7659360","7879140","8095122","8313134","8537048","8793761","9045488","9295394","9547839","9808178","10113513","10420778","10724051","11014787","11292451","11623037","11928908","12217686","12496114","12780127","13126141","13462837","13789051","14100794","14396592","14794309","15168199","15522082","15860095","16200570","16616681","17008562","17396741","17786512","18186531","18703374","19223725",
"Indonesia","IDN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","3146634","3198711","3242712","3281572","3319530","3359643","3447972","3534042","3620556","3711242","3808053","3948314","4090780","4233570","4373863","4510334","4684105","4852096","5011549","5158395","5291169","5450641","5596268","5732421","5864456","5996584","6164808","6330910","6499731","6676957","6866748","7121356","7379021","7640707","7907809","8181765","8528672","8879048","9235091","9596737","9961873","10228714","10453887","10631470","10762706","10857071","11123284","11352987","11541562","11680250","11761696","12042881","12298532","12551840","12831008","13153535","13582167","14042962",
"Sólo AIF","IDX","Población de 65 años de edad y más, total","SP.POP.65UP.TO","7471016","7680915","7873842","8054295","8228525","8400311","8699631","8993159","9275825","9541039","9786929","10142296","10477164","10795057","11100606","11397134","11786489","12159212","12516374","12858640","13186737","13580737","13951709","14303986","14642510","14971076","15476004","15978577","16478365","16976272","17472690","18103797","18727978","19343739","19954357","20565048","21276656","21966145","22638119","23292494","23929045","24696664","25440447","26169428","26893216","27618865","28517247","29398296","30262903","31112633","31953398","32939170","33915567","34894108","35885226","36901729","38078508","39266988",
"Isla de Man","IMN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Población de 65 años de edad y más, total","SP.POP.65UP.TO","13751206","14269283","14795965","15296909","15733449","16088714","16617220","17080693","17507101","17930964","18371651","19066370","19767416","20454328","21103962","21707091","22489724","23230126","23936209","24617510","25282179","26133944","26940460","27704382","28434720","29142137","30040865","30904645","31734873","32533634","33310220","34500009","35653791","36779708","37892397","39006140","40499796","41965962","43416654","44866129","46326139","48041634","49745520","51416395","53021250","54553525","56319525","58017561","59669549","61299832","62940950","64930712","66898551","68948281","71214913","73781494","76906607","80203086",
"No clasificado","INX","Población de 65 años de edad y más, total","SP.POP.65UP.TO","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Irlanda","IRL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","315397","315422","317023","318840","319845","319937","321613","323542","324970","325798","326216","328493","330123","331510","333845","337540","342188","347774","354120","359256","362116","368500","372327","374277","376028","376706","380189","383989","386077","387317","388960","391324","392573","392205","391393","391463","391895","393360","395405","398371","402867","408625","415664","423234","432123","442918","458537","475436","489201","499721","510242","528391","548515","570914","595521","622063","645700","670419",
"Irán, República Islámica del","IRN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","879284","884442","885166","883159","880730","878861","893296","907668","921255","933027","942596","967030","989885","1010417","1027570","1041033","1065294","1086860","1107332","1128205","1150449","1188217","1226914","1270488","1324671","1393013","1482079","1582409","1687335","1787598","1878235","1967217","2046439","2121460","2199629","2285300","2379480","2478276","2579824","2681094","2780547","2915980","3054397","3195042","3333934","3466896","3520611","3564449","3601404","3637065","3676931","3712944","3752499","3804464","3882415","3995507","4186393","4414917",
"Iraq","IRQ","Población de 65 años de edad y más, total","SP.POP.65UP.TO","226921","243787","258918","273192","288226","304731","322368","341026","360294","379416","398071","416476","434964","453081","470329","486521","504108","519513","533310","546291","558752","574875","590312","604486","616362","625527","637268","646159","653261","659966","667172","677175","687970","699651","712213","725703","743216","761156","779494","798244","817461","836704","855474","873958","892375","910942","934243","957098","978658","997282","1012385","1027809","1039798","1053247","1075378","1110125","1159340","1219303",
"Islandia","ISL","Población de 65 años de edad y más, total","SP.POP.65UP.TO","14129","14543","14950","15348","15763","16191","16618","17034","17409","17708","17927","18270","18704","19137","19545","19971","20458","20930","21429","21966","22508","22927","23362","23786","24169","24531","24924","25439","26101","26697","27181","27819","28468","29056","29612","30087","30433","30912","31496","32085","32647","33278","33653","33921","34309","35040","35806","36727","37511","37860","38181","39125","40344","41895","43614","45368","47214","49250",
"Israel","ISR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","98573","105056","113914","122386","132165","142396","150470","161930","170590","180787","193062","206191","218552","235015","250256","265028","278282","292807","307370","322502","335637","344042","349915","354529","357858","364216","371759","380460","389940","399627","414837","446960","470411","492013","515068","540509","557618","574621","590928","609471","629670","644731","658220","670690","682648","694231","709451","724596","741572","767883","796456","817951","843481","872872","905443","940558","980220","1022251",
"Italia","ITA","Población de 65 años de edad y más, total","SP.POP.65UP.TO","4766245","4864554","4963993","5067786","5177824","5292295","5422464","5554931","5689398","5828280","5973206","6118619","6262172","6411650","6569308","6738075","6923238","7122245","7311471","7451729","7521390","7550763","7508599","7436994","7397854","7426410","7563706","7755660","7983698","8213801","8425807","8644980","8850920","9045775","9231704","9414421","9601889","9783721","9960789","10141469","10333787","10508205","10696967","10914826","11140560","11329207","11485489","11639378","11804417","11966337","12150780","12354880","12606618","12998497","13364784","13581102","13768092","13939689",
"Jamaica","JAM","Población de 65 años de edad y más, total","SP.POP.65UP.TO","70326","74582","79443","84554","89752","95132","96990","98841","100768","102881","105270","107888","110690","113527","116172","118479","124107","129558","134994","140524","146113","150465","154547","158355","161859","164989","167616","170377","173356","176587","180129","182392","184540","186550","188461","190316","193608","197145","201018","205132","209347","211574","213784","216100","218670","221616","224783","227810","230818","234152","238184","242840","248304","254340","260639","267181","273644","279893",
"Jordania","JOR","Población de 65 años de edad y más, total","SP.POP.65UP.TO","39749","40440","40833","41283","42145","43583","45099","47412","50196","53075","55841","57938","59490","60643","61623","62602","65181","67770","70363","72953","75596","80409","85509","90782","96307","102209","103562","105347","107607","110382","113797","116855","120545","124730","129189","133782","139173","143804","147923","151962","156320","162106","168378","175414","183489","192756","203729","216357","230584","246269","263246","278290","294588","311546","328382","344663","357968","369671",
"Japón","JPN","Población de 65 años de edad y más, total","SP.POP.65UP.TO","5199270","5439396","5593419","5755894","5923694","6098133","6294603","6499394","6668051","6953224","7174170","7446444","7719559","7948955","8282317","8621057","8931190","9298392","9683448","10058589","10410190","10789137","11130728","11464011","11816419","12209304","12633209","13081272","13565207","14093674","14662174","15252247","15874231","16528048","17219583","17934650","18652614","19374375","20107865","20826061","21543909","22260669","22979395","23703633","24399806","25111076","25798566","26493399","27195216","27951585","28814434","29605364","30478702","31389483","32267516","33076195","33735537","34293754",
